net,length_um
_01359_,23µm
_01724_,23µm
_05276_,23µm
_07887_,23µm
_10987_,23µm
_04247_,22.98µm
_03078_,22.975µm
_14099_,22.975µm
_04306_,22.96µm
_10885_,22.96µm
_12538_,22.96µm
_02073_,22.94µm
_02632_,22.94µm
_02843_,22.94µm
_10780_,22.94µm
_13172_,22.94µm
_00515_,22.92µm
_01432_,22.92µm
_02416_,22.92µm
_08445_,22.92µm
_10049_,22.92µm
_11945_,22.92µm
_12181_,22.92µm
_06077_,22.9µm
_07139_,22.9µm
mantisaAshift\[56\],22.9µm
_04514_,22.89µm
_10342_,22.89µm
_00983_,22.88µm
_05295_,22.88µm
_11165_,22.88µm
_11835_,22.88µm
_12375_,22.88µm
_03545_,22.87µm
mantisaA[15],22.87µm
_03485_,22.86µm
_14418_,22.86µm
_01645_,22.84µm
_03498_,22.84µm
_07027_,22.84µm
_07118_,22.84µm
_13295_,22.84µm
_13403_,22.84µm
_13589_,22.84µm
_13852_,22.84µm
net44,22.84µm
net89,22.84µm
clknet_leaf_37_clk,22.84µm
_04305_,22.82µm
_07718_,22.82µm
_12605_,22.82µm
_12808_,22.82µm
net1249,22.82µm
_07740_,22.8µm
_08944_,22.8µm
_12193_,22.8µm
_05927_,22.78µm
_13067_,22.78µm
_13163_,22.78µm
_04930_,22.76µm
_05587_,22.76µm
_10965_,22.76µm
_11948_,22.76µm
_12591_,22.76µm
_07774_,22.755µm
_08720_,22.74µm
_09972_,22.74µm
_13036_,22.725µm
_01369_,22.72µm
_01987_,22.72µm
_04841_,22.72µm
_07100_,22.72µm
_13298_,22.72µm
_01321_,22.7µm
_03881_,22.7µm
_06133_,22.7µm
_03158_,22.68µm
_03879_,22.68µm
_05843_,22.68µm
_06275_,22.68µm
_07006_,22.68µm
_07781_,22.68µm
_01277_,22.66µm
_01158_,22.64µm
_03054_,22.64µm
_03890_,22.64µm
_05601_,22.64µm
_07251_,22.64µm
_07598_,22.64µm
_12324_,22.64µm
_14315_,22.63µm
_05424_,22.62µm
_10839_,22.62µm
_11011_,22.62µm
_11387_,22.6µm
_14359_,22.6µm
_12154_,22.59µm
_00521_,22.58µm
_03997_,22.58µm
_13980_,22.58µm
_14435_,22.58µm
_05027_,22.56µm
_11582_,22.56µm
_04316_,22.54µm
_05071_,22.54µm
_14464_,22.54µm
_06159_,22.52µm
_06767_,22.52µm
_05290_,22.5µm
_06845_,22.5µm
_09408_,22.5µm
_09587_,22.5µm
_10185_,22.5µm
zero1,22.5µm
_03699_,22.48µm
_03923_,22.48µm
_04151_,22.48µm
_07339_,22.48µm
_08016_,22.48µm
_11471_,22.475µm
_00586_,22.46µm
_00677_,22.46µm
_06044_,22.46µm
_00809_,22.44µm
_02030_,22.44µm
_02593_,22.44µm
_02757_,22.44µm
_03875_,22.44µm
_04776_,22.44µm
_07985_,22.44µm
_08238_,22.44µm
_10352_,22.44µm
_14495_,22.44µm
_03612_,22.42µm
_03654_,22.42µm
_06371_,22.42µm
_08858_,22.42µm
_09765_,22.42µm
_14662_,22.42µm
_02215_,22.4µm
_07823_,22.4µm
_04543_,22.38µm
_09028_,22.38µm
_14397_,22.38µm
_02779_,22.36µm
_06049_,22.36µm
_08540_,22.36µm
_09007_,22.36µm
_09505_,22.34µm
_00659_,22.32µm
_02104_,22.32µm
_04485_,22.32µm
_08217_,22.315µm
_03041_,22.31µm
_05535_,22.3µm
_00337_,22.28µm
_04500_,22.28µm
_05773_,22.28µm
_06726_,22.28µm
_13740_,22.28µm
_06184_,22.26µm
_01421_,22.24µm
_06269_,22.24µm
_07762_,22.24µm
_09715_,22.24µm
_13380_,22.24µm
_13488_,22.24µm
_06183_,22.22µm
_06742_,22.22µm
_09080_,22.22µm
_11306_,22.22µm
_12783_,22.22µm
_04465_,22.215µm
_06282_,22.2µm
_10065_,22.2µm
_11672_,22.2µm
_13065_,22.19µm
_01150_,22.18µm
_02060_,22.18µm
_07414_,22.18µm
_09182_,22.18µm
_14600_,22.18µm
_02202_,22.16µm
_03929_,22.16µm
_07134_,22.16µm
_09198_,22.16µm
_10905_,22.16µm
_11665_,22.16µm
_02826_,22.14µm
_07198_,22.14µm
_09109_,22.14µm
_12621_,22.14µm
_01396_,22.12µm
_02489_,22.12µm
_04066_,22.12µm
_10014_,22.12µm
_13340_,22.12µm
_14122_,22.12µm
_14551_,22.12µm
_06139_,22.1µm
_06889_,22.1µm
_10583_,22.1µm
_01134_,22.08µm
_03738_,22.08µm
_09799_,22.08µm
_09922_,22.08µm
_10491_,22.08µm
_11561_,22.08µm
_08230_,22.06µm
_08413_,22.06µm
_08696_,22.06µm
_13483_,22.06µm
_02352_,22.04µm
_02926_,22.04µm
_03084_,22.04µm
_10601_,22.04µm
_12594_,22.04µm
_01920_,22.03µm
_02881_,22.02µm
_04252_,22.02µm
_08300_,22.02µm
_09790_,22.02µm
_13885_,22.02µm
mantisaA[14],22.01µm
_02363_,22µm
_09683_,22µm
_12017_,22µm
_14376_,22µm
_11459_,21.98µm
_13043_,21.98µm
_03405_,21.96µm
_06595_,21.96µm
_09588_,21.96µm
_02042_,21.94µm
_03027_,21.94µm
_03373_,21.94µm
_04426_,21.94µm
_04855_,21.94µm
_01873_,21.92µm
_02923_,21.92µm
_08210_,21.92µm
_04494_,21.9µm
_05853_,21.9µm
_11679_,21.9µm
_00548_,21.88µm
_00923_,21.88µm
_03489_,21.88µm
_03615_,21.88µm
_05201_,21.88µm
_06156_,21.88µm
_07813_,21.88µm
_09173_,21.88µm
_09620_,21.88µm
_08562_,21.87µm
_13597_,21.87µm
_00617_,21.86µm
_01146_,21.86µm
_07125_,21.86µm
_08845_,21.86µm
_00807_,21.84µm
_01203_,21.84µm
_04687_,21.84µm
_06208_,21.84µm
_09339_,21.84µm
_13498_,21.84µm
_03309_,21.82µm
_06118_,21.82µm
_06649_,21.82µm
_11343_,21.82µm
_11427_,21.82µm
_14258_,21.82µm
_10149_,21.8µm
_12198_,21.8µm
_12270_,21.8µm
_08193_,21.78µm
_10129_,21.78µm
_01501_,21.76µm
_01574_,21.76µm
_01783_,21.76µm
_09711_,21.76µm
_10733_,21.76µm
_12498_,21.76µm
_13558_,21.76µm
_13533_,21.74µm
_14429_,21.73µm
_03048_,21.72µm
_03050_,21.72µm
_05004_,21.72µm
_06260_,21.72µm
_13532_,21.72µm
_00486_,21.7µm
_01169_,21.7µm
_02321_,21.7µm
_02621_,21.7µm
_05544_,21.7µm
_10865_,21.7µm
_12866_,21.69µm
_03608_,21.68µm
_03782_,21.68µm
_03801_,21.68µm
_04848_,21.68µm
_06731_,21.68µm
_07918_,21.68µm
_09376_,21.68µm
_12369_,21.68µm
_14374_,21.68µm
_11887_,21.66µm
_00861_,21.64µm
_04069_,21.64µm
_05577_,21.64µm
_06407_,21.64µm
_09000_,21.64µm
_03024_,21.62µm
_04528_,21.62µm
_11229_,21.62µm
net45,21.62µm
_00800_,21.6µm
_01871_,21.6µm
_02402_,21.6µm
_04568_,21.6µm
_10399_,21.6µm
mantisaB[15],21.59µm
_02633_,21.58µm
_04738_,21.58µm
_00713_,21.56µm
_01610_,21.56µm
_02367_,21.56µm
_03708_,21.56µm
_06612_,21.56µm
_10248_,21.56µm
_11039_,21.56µm
_01036_,21.54µm
_08759_,21.54µm
_10568_,21.54µm
_02459_,21.52µm
_06640_,21.52µm
_08477_,21.52µm
_13764_,21.52µm
_14549_,21.52µm
_04187_,21.5µm
_05741_,21.5µm
_10393_,21.5µm
_11239_,21.5µm
_00916_,21.495µm
_11458_,21.48µm
_11517_,21.48µm
_12855_,21.48µm
_10227_,21.47µm
_06610_,21.46µm
_09136_,21.46µm
_10304_,21.46µm
_13171_,21.46µm
_04932_,21.44µm
_10466_,21.44µm
_10764_,21.44µm
_12678_,21.44µm
_12937_,21.44µm
_13070_,21.44µm
zero2,21.44µm
_08831_,21.42µm
mantisa[9],21.41µm
_00444_,21.4µm
_03343_,21.4µm
_04410_,21.4µm
_06113_,21.4µm
_08153_,21.4µm
_11521_,21.4µm
_00311_,21.38µm
_01153_,21.38µm
_01880_,21.38µm
_07357_,21.38µm
_07629_,21.38µm
_09006_,21.38µm
_11227_,21.38µm
_12734_,21.38µm
_14422_,21.38µm
_06730_,21.36µm
_10596_,21.36µm
_12250_,21.36µm
_01541_,21.34µm
_02925_,21.34µm
_04933_,21.34µm
_05213_,21.34µm
_06804_,21.34µm
_10964_,21.34µm
_14406_,21.34µm
_14413_,21.34µm
mantisaAshift\[51\],21.34µm
_06331_,21.33µm
_10925_,21.33µm
_02195_,21.32µm
_09249_,21.32µm
_00663_,21.3µm
_09287_,21.3µm
_09877_,21.3µm
_12981_,21.3µm
_10226_,21.29µm
_03882_,21.28µm
_04627_,21.28µm
_06478_,21.26µm
_08142_,21.26µm
_11866_,21.26µm
_00493_,21.24µm
_01298_,21.24µm
_02435_,21.24µm
_04527_,21.24µm
_04699_,21.24µm
_13517_,21.24µm
_09472_,21.22µm
_09814_,21.22µm
_06007_,21.2µm
_10848_,21.2µm
_07955_,21.18µm
_10986_,21.18µm
_00564_,21.14µm
_07365_,21.14µm
_00699_,21.12µm
_02497_,21.12µm
_03933_,21.12µm
_07553_,21.12µm
_08393_,21.12µm
_08773_,21.12µm
_13905_,21.12µm
_03778_,21.11µm
_02134_,21.105µm
_03328_,21.08µm
_04606_,21.08µm
_06458_,21.08µm
_07777_,21.08µm
_10522_,21.08µm
_10914_,21.08µm
_10937_,21.08µm
_01666_,21.06µm
_02727_,21.06µm
_07156_,21.06µm
_12960_,21.06µm
mantisaA[13],21.05µm
_03791_,21.04µm
_06467_,21.04µm
_01719_,21.035µm
_02524_,21.02µm
_03759_,21.02µm
_07081_,21.02µm
_07784_,21.02µm
_13775_,21.02µm
mantisaAshift\[54\],21.02µm
_03974_,21.01µm
_03285_,21µm
_05378_,21µm
_07585_,21µm
_07920_,21µm
_09536_,21µm
_06115_,20.98µm
_07912_,20.96µm
_09614_,20.96µm
_11792_,20.96µm
_14196_,20.96µm
_01793_,20.94µm
mantisaA[20],20.93µm
_02474_,20.92µm
_02795_,20.92µm
_03663_,20.92µm
_06392_,20.92µm
_11216_,20.92µm
_13122_,20.92µm
_13406_,20.92µm
_13974_,20.92µm
_11067_,20.91µm
_01879_,20.9µm
_03406_,20.9µm
_04292_,20.9µm
_04640_,20.9µm
_08494_,20.9µm
_09208_,20.9µm
_11215_,20.9µm
_11884_,20.895µm
_04710_,20.88µm
_05798_,20.88µm
_07287_,20.88µm
_10553_,20.88µm
_10572_,20.87µm
_01431_,20.865µm
_01816_,20.86µm
_05319_,20.86µm
_05646_,20.86µm
_10126_,20.86µm
_11379_,20.86µm
_13007_,20.86µm
_14543_,20.86µm
_01489_,20.84µm
_03453_,20.84µm
_11135_,20.84µm
_13834_,20.835µm
_01043_,20.82µm
_03550_,20.82µm
_04358_,20.8µm
_06107_,20.8µm
_11805_,20.8µm
_12771_,20.8µm
_03097_,20.795µm
_01026_,20.78µm
_02828_,20.78µm
_10942_,20.78µm
net1217,20.78µm
_01395_,20.76µm
_03578_,20.76µm
_14232_,20.76µm
_02199_,20.74µm
_10071_,20.74µm
_03920_,20.735µm
_00915_,20.72µm
_07246_,20.72µm
_08151_,20.72µm
_09213_,20.72µm
_11975_,20.72µm
_12284_,20.72µm
_04654_,20.7µm
_14069_,20.7µm
net18,20.7µm
_09482_,20.67µm
_01771_,20.66µm
_03926_,20.66µm
_04691_,20.66µm
_09800_,20.66µm
_10213_,20.66µm
_10485_,20.66µm
_10993_,20.66µm
_08526_,20.655µm
_00716_,20.64µm
_02135_,20.64µm
_08215_,20.64µm
_09937_,20.635µm
_04297_,20.62µm
net396,20.62µm
_00708_,20.6µm
_03153_,20.6µm
_05665_,20.6µm
_06734_,20.6µm
_07021_,20.58µm
_10710_,20.58µm
_12108_,20.58µm
_05106_,20.56µm
_09402_,20.56µm
_10808_,20.56µm
_10819_,20.56µm
_03508_,20.54µm
_03917_,20.54µm
_04557_,20.54µm
_07424_,20.54µm
_10060_,20.54µm
_10929_,20.54µm
_13266_,20.54µm
_14333_,20.54µm
_06611_,20.52µm
_07776_,20.5µm
_08115_,20.5µm
_14017_,20.5µm
net39,20.5µm
_02780_,20.48µm
_04269_,20.48µm
_06154_,20.48µm
_07466_,20.48µm
_08178_,20.48µm
_03443_,20.46µm
_11363_,20.46µm
_12684_,20.46µm
_14179_,20.46µm
_00429_,20.44µm
_02643_,20.44µm
_05368_,20.44µm
net67,20.44µm
_02259_,20.43µm
_13888_,20.43µm
_00373_,20.42µm
_07729_,20.42µm
_08945_,20.42µm
_04954_,20.41µm
_02831_,20.4µm
_11889_,20.4µm
_12933_,20.4µm
_14166_,20.4µm
_04834_,20.38µm
_13356_,20.38µm
_02100_,20.37µm
_11046_,20.36µm
_13538_,20.36µm
mantisaB0\[19\],20.36µm
_03071_,20.345µm
_04875_,20.34µm
_06014_,20.34µm
_13078_,20.34µm
_01192_,20.32µm
_05343_,20.32µm
_02113_,20.3µm
_08208_,20.3µm
_10150_,20.3µm
_12143_,20.3µm
_12316_,20.3µm
_13034_,20.3µm
_14215_,20.3µm
_00963_,20.28µm
_01279_,20.28µm
_02426_,20.28µm
_07648_,20.28µm
_10655_,20.28µm
_06714_,20.26µm
_06996_,20.26µm
_08528_,20.25µm
_11551_,20.24µm
_13371_,20.24µm
_05185_,20.22µm
_13443_,20.22µm
_06253_,20.2µm
_07623_,20.2µm
_08135_,20.2µm
_08213_,20.2µm
_08866_,20.2µm
_09361_,20.2µm
_05441_,20.18µm
_13881_,20.18µm
_09580_,20.17µm
_02647_,20.16µm
_06037_,20.16µm
_06627_,20.16µm
_07326_,20.16µm
_07474_,20.16µm
_07574_,20.16µm
_08810_,20.16µm
_10589_,20.16µm
_13466_,20.16µm
_13682_,20.16µm
net62,20.16µm
_03451_,20.14µm
_03591_,20.14µm
_07104_,20.14µm
_08464_,20.14µm
_00371_,20.12µm
_04120_,20.12µm
_11617_,20.12µm
_11785_,20.12µm
_01500_,20.1µm
_03951_,20.1µm
_14282_,20.1µm
_02072_,20.08µm
_02988_,20.08µm
_03899_,20.08µm
_12765_,20.08µm
_13777_,20.08µm
_14611_,20.08µm
_00628_,20.065µm
_02649_,20.065µm
_00779_,20.06µm
_02645_,20.06µm
_12572_,20.06µm
_01654_,20.04µm
_06870_,20.04µm
_06972_,20.04µm
net42,20.04µm
_14502_,20.03µm
_02682_,20.02µm
_05802_,20.02µm
_08428_,20.02µm
_11226_,20.02µm
_14567_,20.02µm
mantisaB[10],20.01µm
_01445_,20µm
_01935_,20µm
_05791_,20µm
_06942_,20µm
_08751_,20µm
_10417_,20µm
_11725_,20µm
_14384_,20µm
_00830_,19.985µm
_03401_,19.98µm
_06229_,19.98µm
_10782_,19.98µm
_11349_,19.98µm
_14220_,19.98µm
_03814_,19.96µm
_04599_,19.96µm
_11664_,19.96µm
net946,19.96µm
_00905_,19.94µm
_01059_,19.94µm
_04478_,19.94µm
_04666_,19.94µm
_05573_,19.94µm
_07170_,19.94µm
_07234_,19.94µm
_13389_,19.94µm
_13446_,19.94µm
_02860_,19.92µm
_11393_,19.92µm
_07340_,19.915µm
_00263_,19.9µm
_00273_,19.9µm
_04427_,19.9µm
_05114_,19.9µm
_09216_,19.9µm
_00348_,19.895µm
_04818_,19.88µm
_09940_,19.88µm
_12946_,19.88µm
_13433_,19.88µm
_14142_,19.88µm
_11622_,19.87µm
_03730_,19.865µm
_10542_,19.86µm
_11035_,19.86µm
_14306_,19.85µm
_14364_,19.845µm
_03476_,19.84µm
_04347_,19.84µm
_06917_,19.84µm
_07356_,19.84µm
_08713_,19.84µm
_12546_,19.84µm
_07388_,19.83µm
_07620_,19.83µm
_00357_,19.82µm
_00700_,19.82µm
_03643_,19.82µm
_03827_,19.82µm
_04992_,19.82µm
_05340_,19.82µm
_06277_,19.82µm
_09166_,19.82µm
_12178_,19.82µm
_13425_,19.82µm
_12939_,19.805µm
_00541_,19.8µm
_01198_,19.8µm
_07668_,19.8µm
_07763_,19.8µm
_09844_,19.8µm
_11970_,19.8µm
_02484_,19.79µm
_04062_,19.79µm
_05275_,19.78µm
_07651_,19.78µm
_09974_,19.78µm
_10125_,19.78µm
_13742_,19.78µm
_11775_,19.77µm
_00585_,19.76µm
_00935_,19.76µm
_01066_,19.76µm
_09947_,19.76µm
_13505_,19.76µm
_02272_,19.75µm
_02948_,19.74µm
_03760_,19.74µm
_04211_,19.74µm
_05304_,19.74µm
_06291_,19.74µm
_06365_,19.74µm
_10290_,19.74µm
_07463_,19.735µm
_08523_,19.72µm
_09758_,19.72µm
_11585_,19.72µm
_03003_,19.71µm
_00652_,19.7µm
_05422_,19.7µm
_05430_,19.7µm
_07993_,19.7µm
net1204,19.7µm
_01454_,19.68µm
_02915_,19.68µm
_11848_,19.68µm
_11959_,19.68µm
_13601_,19.68µm
_07268_,19.675µm
_00593_,19.66µm
_01390_,19.66µm
_01539_,19.66µm
_04263_,19.66µm
_09057_,19.66µm
_11497_,19.66µm
_11935_,19.66µm
_14224_,19.66µm
_00482_,19.62µm
_01210_,19.62µm
_05045_,19.62µm
_07094_,19.62µm
_14488_,19.62µm
_14689_,19.62µm
_00647_,19.61µm
_08686_,19.605µm
_04948_,19.6µm
_05177_,19.6µm
_00339_,19.58µm
_06218_,19.58µm
_11652_,19.58µm
mantisaresult\[44\],19.58µm
_03219_,19.56µm
_03510_,19.56µm
_12843_,19.56µm
_02684_,19.54µm
_03175_,19.54µm
_07670_,19.54µm
_09255_,19.54µm
_12505_,19.54µm
_11837_,19.525µm
_03893_,19.52µm
_13911_,19.52µm
_00278_,19.5µm
_04979_,19.5µm
_07490_,19.5µm
_09027_,19.5µm
_01423_,19.48µm
_02038_,19.48µm
_03380_,19.48µm
_04538_,19.48µm
_07129_,19.48µm
_09194_,19.48µm
_01242_,19.46µm
_07878_,19.46µm
_09338_,19.46µm
_10705_,19.46µm
_12747_,19.46µm
_08243_,19.44µm
_13667_,19.44µm
_13867_,19.44µm
mantisaA0\[21\],19.44µm
net95,19.44µm
_01526_,19.42µm
_03638_,19.42µm
_05178_,19.42µm
_06954_,19.42µm
_09045_,19.42µm
_01849_,19.4µm
_03083_,19.4µm
_04701_,19.4µm
_11240_,19.4µm
_12095_,19.4µm
_01080_,19.38µm
_05353_,19.38µm
_06754_,19.38µm
_07403_,19.38µm
_10222_,19.38µm
_13547_,19.38µm
expadd\[0\],19.38µm
_01058_,19.36µm
_02228_,19.36µm
_08068_,19.36µm
_11769_,19.36µm
_12961_,19.36µm
_14441_,19.36µm
_06347_,19.34µm
_10616_,19.34µm
_08950_,19.335µm
_00750_,19.32µm
_05159_,19.32µm
_06196_,19.32µm
_07299_,19.32µm
_08154_,19.32µm
_08505_,19.32µm
_10080_,19.32µm
_11404_,19.32µm
_04420_,19.3µm
_10785_,19.3µm
_11774_,19.3µm
_01129_,19.285µm
_04696_,19.28µm
_04978_,19.28µm
_05079_,19.28µm
_05299_,19.28µm
_05883_,19.28µm
_06172_,19.28µm
_08026_,19.28µm
_11443_,19.28µm
_05236_,19.26µm
_07536_,19.26µm
_09319_,19.26µm
_10762_,19.26µm
_12692_,19.26µm
net43,19.26µm
_05286_,19.24µm
_06292_,19.24µm
_08701_,19.24µm
_12224_,19.24µm
_07790_,19.23µm
_00378_,19.22µm
_02685_,19.22µm
_08870_,19.22µm
_00690_,19.2µm
_08081_,19.2µm
_11820_,19.2µm
_01033_,19.18µm
_11847_,19.18µm
_03679_,19.16µm
_08602_,19.16µm
_09183_,19.16µm
_09427_,19.16µm
_09943_,19.16µm
_11452_,19.16µm
_03069_,19.14µm
_05218_,19.14µm
_09377_,19.14µm
_10540_,19.14µm
_03642_,19.12µm
_04238_,19.12µm
_06817_,19.12µm
_08348_,19.12µm
_13407_,19.12µm
_14584_,19.12µm
net1216,19.12µm
_13264_,19.11µm
_00322_,19.1µm
_03623_,19.1µm
_04167_,19.1µm
_04956_,19.1µm
_07200_,19.1µm
_07374_,19.1µm
_11604_,19.1µm
_00745_,19.08µm
_01795_,19.08µm
_10207_,19.08µm
_14401_,19.08µm
_10833_,19.075µm
_07181_,19.06µm
_04078_,19.04µm
_05003_,19.04µm
_09497_,19.04µm
_10599_,19.04µm
_12490_,19.04µm
_00369_,19.02µm
_02333_,19.02µm
_07681_,19.02µm
_14368_,19.01µm
_00771_,19µm
_01973_,19µm
_03765_,19µm
_04973_,19µm
_09074_,19µm
_09528_,19µm
_12857_,19µm
_00094_,18.985µm
_00630_,18.98µm
_00816_,18.98µm
_04286_,18.98µm
_12172_,18.98µm
_12310_,18.98µm
_05040_,18.96µm
_08976_,18.96µm
_10581_,18.96µm
_11249_,18.96µm
_12101_,18.96µm
_12161_,18.96µm
_01170_,18.94µm
_01620_,18.94µm
_03114_,18.94µm
_14660_,18.94µm
_01980_,18.92µm
_02892_,18.92µm
_08642_,18.92µm
_11793_,18.92µm
_14661_,18.91µm
_00412_,18.9µm
_00999_,18.9µm
_02983_,18.9µm
_05135_,18.88µm
_08568_,18.88µm
_13193_,18.88µm
_01954_,18.86µm
_05396_,18.86µm
_07705_,18.86µm
_09119_,18.86µm
_11514_,18.86µm
mantisaA[12],18.85µm
_06101_,18.84µm
_11556_,18.84µm
_12062_,18.84µm
_14204_,18.84µm
_00579_,18.82µm
_08342_,18.82µm
_13320_,18.82µm
_13458_,18.82µm
_14233_,18.82µm
_09628_,18.815µm
_02658_,18.8µm
_02919_,18.8µm
_06968_,18.8µm
_11125_,18.8µm
_11578_,18.8µm
_12027_,18.8µm
_13263_,18.8µm
_01030_,18.78µm
_01638_,18.78µm
_02544_,18.78µm
_02877_,18.78µm
_02895_,18.78µm
_06284_,18.78µm
_08244_,18.78µm
_08463_,18.78µm
_08904_,18.78µm
_00869_,18.775µm
_12709_,18.775µm
_01075_,18.76µm
_05837_,18.76µm
_12766_,18.76µm
_13020_,18.76µm
_01991_,18.74µm
_04288_,18.74µm
_04294_,18.74µm
_08019_,18.74µm
_12554_,18.74µm
_09688_,18.735µm
_12230_,18.735µm
_00627_,18.72µm
_02640_,18.72µm
_02742_,18.72µm
_05719_,18.72µm
_06538_,18.72µm
_07826_,18.72µm
_08539_,18.72µm
_08755_,18.72µm
_11414_,18.72µm
_01204_,18.7µm
_02265_,18.7µm
_02700_,18.7µm
_03446_,18.7µm
_04019_,18.7µm
_04759_,18.7µm
_05481_,18.7µm
_08237_,18.7µm
_08949_,18.7µm
_09778_,18.7µm
_10063_,18.69µm
_03087_,18.68µm
_06957_,18.68µm
_07609_,18.68µm
_08332_,18.68µm
_09761_,18.68µm
_10082_,18.68µm
_02738_,18.66µm
_05437_,18.66µm
_06210_,18.66µm
_06786_,18.66µm
_10753_,18.66µm
_07919_,18.655µm
_13953_,18.655µm
_03391_,18.64µm
_11117_,18.63µm
_00936_,18.62µm
_05570_,18.62µm
_06357_,18.62µm
_06518_,18.62µm
_10878_,18.62µm
_13415_,18.615µm
_02706_,18.6µm
_04172_,18.6µm
_05339_,18.6µm
_09823_,18.6µm
_13792_,18.6µm
_04591_,18.58µm
_09164_,18.58µm
_09971_,18.58µm
_05975_,18.56µm
_14674_,18.56µm
net31,18.56µm
clknet_leaf_23_clk,18.56µm
_04029_,18.54µm
_04146_,18.54µm
_05939_,18.54µm
_06352_,18.54µm
_03646_,18.52µm
_04531_,18.52µm
_14251_,18.52µm
_07711_,18.51µm
_07278_,18.5µm
_07991_,18.5µm
_13851_,18.49µm
_03947_,18.48µm
_06789_,18.48µm
_12811_,18.48µm
_13050_,18.48µm
_13609_,18.48µm
net942,18.48µm
_07352_,18.475µm
_04512_,18.46µm
_09021_,18.46µm
_10019_,18.46µm
_11688_,18.46µm
_13876_,18.46µm
_08045_,18.455µm
_13404_,18.445µm
_02766_,18.44µm
_03636_,18.44µm
_08806_,18.44µm
_14010_,18.44µm
_01005_,18.42µm
_05576_,18.42µm
_03624_,18.4µm
_05278_,18.4µm
_05757_,18.4µm
_06564_,18.4µm
_07445_,18.4µm
_07482_,18.4µm
_08910_,18.4µm
_09556_,18.4µm
_12713_,18.4µm
_03331_,18.38µm
_07235_,18.38µm
_08188_,18.38µm
_03959_,18.36µm
_08384_,18.36µm
_08548_,18.36µm
_09141_,18.36µm
_09161_,18.36µm
_01062_,18.34µm
_03326_,18.34µm
_06522_,18.34µm
_12085_,18.34µm
_08489_,18.335µm
_03768_,18.32µm
_06710_,18.32µm
_07506_,18.32µm
_07845_,18.32µm
_12669_,18.32µm
net23,18.32µm
_05511_,18.31µm
_00316_,18.3µm
_00335_,18.28µm
_01147_,18.28µm
_07024_,18.28µm
_07597_,18.28µm
_10433_,18.28µm
_14563_,18.28µm
_06098_,18.27µm
_00362_,18.26µm
_00692_,18.26µm
_01471_,18.25µm
_00376_,18.24µm
_03317_,18.24µm
_05924_,18.24µm
_07859_,18.24µm
_08222_,18.24µm
_10055_,18.24µm
_10489_,18.24µm
_12763_,18.24µm
_13938_,18.24µm
_00423_,18.22µm
net35,18.22µm
_04940_,18.2µm
_07953_,18.2µm
_09883_,18.2µm
_10344_,18.2µm
_11127_,18.2µm
_14123_,18.2µm
_14643_,18.2µm
signa,18.19µm
_01322_,18.18µm
_03605_,18.18µm
_07783_,18.18µm
_11425_,18.18µm
_12890_,18.18µm
_00567_,18.16µm
_01037_,18.16µm
_03995_,18.16µm
_06907_,18.16µm
_07128_,18.16µm
_13803_,18.16µm
_12166_,18.14µm
_13752_,18.14µm
_13868_,18.14µm
_01810_,18.12µm
_10228_,18.12µm
_11615_,18.12µm
_12285_,18.12µm
_05354_,18.1µm
_11722_,18.1µm
_12570_,18.1µm
_14564_,18.1µm
_04643_,18.08µm
_08352_,18.08µm
_08741_,18.08µm
_10107_,18.08µm
_10240_,18.08µm
_12989_,18.08µm
_13470_,18.08µm
_01535_,18.06µm
_02941_,18.06µm
_04668_,18.06µm
_07869_,18.06µm
_09243_,18.06µm
_10603_,18.06µm
_11238_,18.06µm
_13244_,18.06µm
mantisaA[22],18.05µm
_00288_,18.04µm
_08897_,18.04µm
_11214_,18.04µm
_11752_,18.04µm
_11870_,18.04µm
_00324_,18.02µm
_03402_,18.02µm
_05830_,18.02µm
_07660_,18.02µm
_09104_,18.02µm
_11384_,18.02µm
_14366_,18.02µm
net96,18.02µm
_07035_,18.01µm
_01595_,18µm
_01947_,18µm
_07673_,18µm
_12723_,18µm
_12948_,18µm
_00927_,17.98µm
_03795_,17.98µm
_06653_,17.98µm
_08705_,17.98µm
_11755_,17.98µm
_13276_,17.98µm
_13548_,17.98µm
expadd\[4\],17.98µm
_11339_,17.975µm
_11628_,17.97µm
_04038_,17.96µm
_08427_,17.96µm
net1239,17.96µm
_13176_,17.95µm
_01750_,17.94µm
_02532_,17.94µm
_04604_,17.94µm
_06299_,17.94µm
_07106_,17.94µm
_07449_,17.94µm
_07516_,17.94µm
_10088_,17.94µm
_10410_,17.94µm
expa[4],17.93µm
_08767_,17.925µm
_02912_,17.92µm
_03445_,17.92µm
_09550_,17.92µm
_10558_,17.92µm
_03085_,17.9µm
_03592_,17.9µm
_04036_,17.9µm
_04209_,17.9µm
_06641_,17.9µm
net8,17.9µm
_01213_,17.88µm
_04165_,17.88µm
_12222_,17.88µm
_00785_,17.86µm
_01270_,17.86µm
_03465_,17.86µm
_05240_,17.86µm
_08809_,17.86µm
_09805_,17.86µm
_12891_,17.84µm
_01285_,17.82µm
_02172_,17.82µm
_06255_,17.82µm
_07030_,17.82µm
_07384_,17.82µm
_07736_,17.82µm
_08203_,17.82µm
_05668_,17.8µm
_06308_,17.8µm
_05140_,17.78µm
_07241_,17.78µm
_07346_,17.78µm
_12212_,17.78µm
_04423_,17.765µm
_06059_,17.76µm
_08531_,17.76µm
_11025_,17.745µm
_06285_,17.74µm
