net,length_um
_03032_,3.56µm
_03264_,3.56µm
_03581_,3.56µm
_03592_,3.56µm
_03596_,3.56µm
_03792_,3.56µm
_04575_,3.56µm
_05263_,3.56µm
_06114_,3.56µm
_06398_,3.56µm
_06573_,3.56µm
_06581_,3.56µm
_06967_,3.56µm
_07271_,3.56µm
_07517_,3.56µm
_08020_,3.56µm
_08871_,3.56µm
_09013_,3.56µm
_10725_,3.56µm
_10879_,3.56µm
_10934_,3.56µm
_11074_,3.56µm
_11305_,3.56µm
_11516_,3.56µm
_11576_,3.56µm
_11645_,3.56µm
_11661_,3.56µm
_11769_,3.56µm
_12104_,3.56µm
_12128_,3.56µm
_12272_,3.56µm
_12806_,3.56µm
_13112_,3.56µm
_13744_,3.56µm
_13956_,3.56µm
_13976_,3.56µm
_14318_,3.56µm
mantisaA0\[15\],3.56µm
mantisaB0\[11\],3.56µm
mantisaB0\[6\],3.56µm
_09308_,3.555µm
_00091_,3.54µm
_00196_,3.54µm
_00278_,3.54µm
_00790_,3.54µm
_00878_,3.54µm
_00892_,3.54µm
_00900_,3.54µm
_00966_,3.54µm
_01166_,3.54µm
_01284_,3.54µm
_01315_,3.54µm
_01758_,3.54µm
_01986_,3.54µm
_02243_,3.54µm
_02271_,3.54µm
_02293_,3.54µm
_02501_,3.54µm
_02609_,3.54µm
_02893_,3.54µm
_03078_,3.54µm
_03177_,3.54µm
_03540_,3.54µm
_03715_,3.54µm
_04206_,3.54µm
_04333_,3.54µm
_04823_,3.54µm
_05035_,3.54µm
_05091_,3.54µm
_05270_,3.54µm
_05654_,3.54µm
_06029_,3.54µm
_06113_,3.54µm
_06225_,3.54µm
_06550_,3.54µm
_06593_,3.54µm
_06788_,3.54µm
_06855_,3.54µm
_06916_,3.54µm
_07070_,3.54µm
_07140_,3.54µm
_07305_,3.54µm
_07313_,3.54µm
_07543_,3.54µm
_07617_,3.54µm
_07721_,3.54µm
_07841_,3.54µm
_07873_,3.54µm
_08069_,3.54µm
_08670_,3.54µm
_08709_,3.54µm
_09092_,3.54µm
_09113_,3.54µm
_09721_,3.54µm
_09786_,3.54µm
_09819_,3.54µm
_09878_,3.54µm
_09963_,3.54µm
_09969_,3.54µm
_09970_,3.54µm
_09993_,3.54µm
_10074_,3.54µm
_10739_,3.54µm
_10774_,3.54µm
_11000_,3.54µm
_11021_,3.54µm
_11814_,3.54µm
_13462_,3.54µm
_13606_,3.54µm
_13732_,3.54µm
_13766_,3.54µm
_14221_,3.54µm
_14315_,3.54µm
_14322_,3.54µm
_14518_,3.54µm
_14826_,3.54µm
mantisaA0\[6\],3.54µm
mantisaA0\[7\],3.54µm
mantisaB0\[5\],3.54µm
net95,3.54µm
_00689_,3.52µm
_03481_,3.52µm
_04250_,3.52µm
_04408_,3.52µm
_13186_,3.52µm
_13682_,3.52µm
_15105_,3.52µm
_02106_,3.51µm
net1087,3.505µm
_04672_,3.5µm
_11103_,3.5µm
_02823_,3.49µm
expa[1],3.47µm
expa[5],3.47µm
expb[0],3.47µm
expb[5],3.47µm
expb[6],3.47µm
mantisaB[3],3.47µm
_00030_,3.465µm
_00100_,3.465µm
_00139_,3.465µm
_00190_,3.465µm
_00214_,3.465µm
net1200,3.465µm
_04935_,3.455µm
_03053_,3.45µm
_00482_,3.44µm
_01344_,3.44µm
_02517_,3.44µm
_03817_,3.44µm
_05614_,3.44µm
_06248_,3.44µm
_07203_,3.44µm
_07250_,3.44µm
_08481_,3.44µm
_08518_,3.44µm
_08634_,3.44µm
_09207_,3.44µm
_09867_,3.44µm
_11236_,3.44µm
_11244_,3.44µm
_11265_,3.44µm
_11607_,3.44µm
_11629_,3.44µm
_13090_,3.44µm
_13690_,3.44µm
_15138_,3.44µm
net399,3.44µm
_00146_,3.42µm
_00159_,3.42µm
_00323_,3.42µm
_00493_,3.42µm
_00550_,3.42µm
_00976_,3.42µm
_01054_,3.42µm
_01060_,3.42µm
_01157_,3.42µm
_01208_,3.42µm
_01892_,3.42µm
_01894_,3.42µm
_02020_,3.42µm
_02095_,3.42µm
_02129_,3.42µm
_02426_,3.42µm
_02575_,3.42µm
_02774_,3.42µm
_03250_,3.42µm
_03477_,3.42µm
_03569_,3.42µm
_03660_,3.42µm
_03749_,3.42µm
_03766_,3.42µm
_03946_,3.42µm
_04378_,3.42µm
_04415_,3.42µm
_04490_,3.42µm
_04510_,3.42µm
_04547_,3.42µm
_04617_,3.42µm
_04668_,3.42µm
_04775_,3.42µm
_04875_,3.42µm
_05020_,3.42µm
_05084_,3.42µm
_05088_,3.42µm
_05306_,3.42µm
_05452_,3.42µm
_05616_,3.42µm
_05617_,3.42µm
_05937_,3.42µm
_06064_,3.42µm
_06371_,3.42µm
_06534_,3.42µm
_06904_,3.42µm
_07031_,3.42µm
_07251_,3.42µm
_07301_,3.42µm
_07553_,3.42µm
_07913_,3.42µm
_08120_,3.42µm
_08155_,3.42µm
_08342_,3.42µm
_08383_,3.42µm
_08609_,3.42µm
_08660_,3.42µm
_08729_,3.42µm
_08886_,3.42µm
_09029_,3.42µm
_09072_,3.42µm
_09369_,3.42µm
_09414_,3.42µm
_09495_,3.42µm
_09540_,3.42µm
_09650_,3.42µm
_09939_,3.42µm
_09950_,3.42µm
_10025_,3.42µm
_10291_,3.42µm
_10292_,3.42µm
_10506_,3.42µm
_10541_,3.42µm
_10810_,3.42µm
_10826_,3.42µm
_10867_,3.42µm
_11209_,3.42µm
_11278_,3.42µm
_11505_,3.42µm
_11716_,3.42µm
_12216_,3.42µm
_12242_,3.42µm
_12441_,3.42µm
_12464_,3.42µm
_12684_,3.42µm
_12867_,3.42µm
_12964_,3.42µm
_13064_,3.42µm
_13114_,3.42µm
_13222_,3.42µm
_13602_,3.42µm
_14233_,3.42µm
_14431_,3.42µm
_14841_,3.42µm
mantisaA0\[16\],3.42µm
net1010,3.42µm
net1112,3.42µm
net1113,3.42µm
_00234_,3.415µm
_00199_,3.4µm
_02932_,3.4µm
_09057_,3.4µm
_12827_,3.4µm
_13273_,3.4µm
_01414_,3.33µm
_00085_,3.32µm
_00106_,3.32µm
_00136_,3.32µm
_00147_,3.32µm
_02322_,3.32µm
_03102_,3.32µm
_04245_,3.32µm
_04930_,3.32µm
_05468_,3.32µm
_05667_,3.32µm
_06199_,3.32µm
_06473_,3.32µm
_06587_,3.32µm
_07434_,3.32µm
_07878_,3.32µm
_10108_,3.32µm
_10986_,3.32µm
_12002_,3.32µm
_12261_,3.32µm
_13670_,3.32µm
net1114,3.32µm
net1176,3.32µm
_00749_,3.3µm
_01957_,3.3µm
_02730_,3.3µm
_02747_,3.3µm
_02882_,3.3µm
_03301_,3.3µm
_03343_,3.3µm
_03640_,3.3µm
_03849_,3.3µm
_05082_,3.3µm
_06309_,3.3µm
_07088_,3.3µm
_07241_,3.3µm
_08011_,3.3µm
_09407_,3.3µm
_10154_,3.3µm
_10562_,3.3µm
_12517_,3.3µm
_12574_,3.3µm
_13419_,3.3µm
_05536_,3.26µm
_12098_,3.25µm
_10630_,3.245µm
_00086_,3.225µm
_00102_,3.225µm
_02085_,3.225µm
_10947_,3.225µm
net1147,3.225µm
_00287_,3.22µm
_01011_,3.22µm
_01686_,3.22µm
_01694_,3.22µm
_01752_,3.22µm
_02853_,3.22µm
_03169_,3.22µm
_03582_,3.22µm
_03627_,3.22µm
_03985_,3.22µm
_05438_,3.22µm
_05482_,3.22µm
_05796_,3.22µm
_06181_,3.22µm
_06369_,3.22µm
_06595_,3.22µm
_06772_,3.22µm
_06847_,3.22µm
_07377_,3.22µm
_07604_,3.22µm
_07929_,3.22µm
_08047_,3.22µm
_08050_,3.22µm
_08176_,3.22µm
_08220_,3.22µm
_08485_,3.22µm
_09030_,3.22µm
_09076_,3.22µm
_09176_,3.22µm
_09306_,3.22µm
_09497_,3.22µm
_09715_,3.22µm
_09769_,3.22µm
_10455_,3.22µm
_11008_,3.22µm
_11423_,3.22µm
_11453_,3.22µm
_11555_,3.22µm
_11810_,3.22µm
_11820_,3.22µm
_12047_,3.22µm
_12294_,3.22µm
_13831_,3.22µm
_13862_,3.22µm
_13908_,3.22µm
_14334_,3.22µm
_14535_,3.22µm
_14845_,3.22µm
_14857_,3.22µm
_14865_,3.22µm
net1108,3.22µm
_04476_,3.205µm
_00514_,3.2µm
_01639_,3.2µm
_02829_,3.2µm
_04104_,3.2µm
_05001_,3.2µm
_06136_,3.2µm
_06951_,3.2µm
_07295_,3.2µm
_07624_,3.2µm
_07792_,3.2µm
_09186_,3.2µm
_10801_,3.2µm
_05342_,3.19µm
_01385_,3.18µm
_01500_,3.18µm
_01709_,3.18µm
_02357_,3.18µm
_02603_,3.18µm
_03253_,3.18µm
_05718_,3.18µm
_07331_,3.18µm
_08218_,3.18µm
_08362_,3.18µm
_08633_,3.18µm
_12884_,3.18µm
_14216_,3.18µm
_14254_,3.18µm
_14966_,3.18µm
_00047_,3.175µm
_00088_,3.175µm
_00115_,3.165µm
_10536_,3.16µm
_00256_,3.145µm
_13975_,3.14µm
_06915_,3.13µm
_01457_,3.11µm
_00585_,3.1µm
_00823_,3.1µm
_01274_,3.1µm
_01681_,3.1µm
_02166_,3.1µm
_02181_,3.1µm
_02242_,3.1µm
_02534_,3.1µm
_02673_,3.1µm
_03474_,3.1µm
_03546_,3.1µm
_03621_,3.1µm
_03687_,3.1µm
_03860_,3.1µm
_03895_,3.1µm
_04746_,3.1µm
_04970_,3.1µm
_04979_,3.1µm
_05028_,3.1µm
_05208_,3.1µm
_05738_,3.1µm
_05800_,3.1µm
_05880_,3.1µm
_06107_,3.1µm
_06712_,3.1µm
_06947_,3.1µm
_07022_,3.1µm
_07222_,3.1µm
_07327_,3.1µm
_07335_,3.1µm
_07586_,3.1µm
_07603_,3.1µm
_07806_,3.1µm
_07835_,3.1µm
_07852_,3.1µm
_08055_,3.1µm
_08168_,3.1µm
_08586_,3.1µm
_08834_,3.1µm
_09402_,3.1µm
_09677_,3.1µm
_10224_,3.1µm
_10379_,3.1µm
_10382_,3.1µm
_10582_,3.1µm
_10912_,3.1µm
_11290_,3.1µm
_11782_,3.1µm
_11974_,3.1µm
_12056_,3.1µm
_12154_,3.1µm
_12251_,3.1µm
_12351_,3.1µm
_12721_,3.1µm
_13065_,3.1µm
_13071_,3.1µm
_13138_,3.1µm
_13206_,3.1µm
_13225_,3.1µm
_13516_,3.1µm
_13537_,3.1µm
_14433_,3.1µm
_14467_,3.1µm
_14820_,3.1µm
_14950_,3.1µm
_14990_,3.1µm
net1020,3.1µm
_10844_,3.095µm
_05779_,3.085µm
_00143_,3.08µm
_00195_,3.08µm
_00207_,3.08µm
_00210_,3.08µm
_00263_,3.08µm
_00447_,3.08µm
_00902_,3.08µm
_01285_,3.08µm
_01308_,3.08µm
_01487_,3.08µm
_02164_,3.08µm
_02292_,3.08µm
_02799_,3.08µm
_02977_,3.08µm
_03051_,3.08µm
_03179_,3.08µm
_03185_,3.08µm
_03306_,3.08µm
_03337_,3.08µm
_03526_,3.08µm
_04149_,3.08µm
_04278_,3.08µm
_04338_,3.08µm
_04392_,3.08µm
_04835_,3.08µm
_04939_,3.08µm
_05297_,3.08µm
_05734_,3.08µm
_05795_,3.08µm
_05807_,3.08µm
_06061_,3.08µm
_06149_,3.08µm
_06158_,3.08µm
_06186_,3.08µm
_06196_,3.08µm
_06444_,3.08µm
_06591_,3.08µm
_06757_,3.08µm
_06896_,3.08µm
_06986_,3.08µm
_07211_,3.08µm
_07300_,3.08µm
_07355_,3.08µm
_07387_,3.08µm
_07403_,3.08µm
_07464_,3.08µm
_07612_,3.08µm
_07623_,3.08µm
_07635_,3.08µm
_07752_,3.08µm
_07753_,3.08µm
_07765_,3.08µm
_07784_,3.08µm
_07811_,3.08µm
_07828_,3.08µm
_07895_,3.08µm
_08173_,3.08µm
_08191_,3.08µm
_08951_,3.08µm
_09014_,3.08µm
_09069_,3.08µm
_09175_,3.08µm
_09259_,3.08µm
_09290_,3.08µm
_09322_,3.08µm
_09436_,3.08µm
_09644_,3.08µm
_09730_,3.08µm
_09760_,3.08µm
_09858_,3.08µm
_09928_,3.08µm
_10033_,3.08µm
_10142_,3.08µm
_10240_,3.08µm
_10373_,3.08µm
_10465_,3.08µm
_10548_,3.08µm
_10794_,3.08µm
_11368_,3.08µm
_11474_,3.08µm
_11499_,3.08µm
_11521_,3.08µm
_11717_,3.08µm
_12071_,3.08µm
_12221_,3.08µm
_12335_,3.08µm
_12380_,3.08µm
_12397_,3.08µm
_12963_,3.08µm
_13017_,3.08µm
_13100_,3.08µm
_13286_,3.08µm
_13539_,3.08µm
_13549_,3.08µm
_13723_,3.08µm
_13910_,3.08µm
_14228_,3.08µm
_14321_,3.08µm
four_man\[32\],3.08µm
four_man\[39\],3.08µm
mantisaA0\[13\],3.08µm
mantisaB0\[3\],3.08µm
signA0,3.08µm
net1004,3.08µm
net1074,3.08µm
_02709_,3.06µm
_04091_,3.06µm
_06026_,3.06µm
_08806_,3.06µm
_10406_,3.06µm
_12013_,3.06µm
_12611_,3.06µm
_12647_,3.06µm
_13564_,3.06µm
net1101,3.055µm
_14977_,3.05µm
_00132_,3.045µm
_00224_,3.045µm
_09330_,3.025µm
_00098_,3.005µm
_00183_,3.005µm
_00211_,3.005µm
_00219_,3.005µm
_00222_,3.005µm
_00230_,3.005µm
_00250_,3.005µm
net1095,3.005µm
_00083_,2.98µm
_00149_,2.98µm
_01096_,2.98µm
_02235_,2.98µm
_04499_,2.98µm
_05950_,2.98µm
_06390_,2.98µm
_08084_,2.98µm
_08261_,2.98µm
_08332_,2.98µm
_08982_,2.98µm
_10229_,2.98µm
_10946_,2.98µm
_11484_,2.98µm
_11500_,2.98µm
_12601_,2.98µm
_13271_,2.98µm
_14715_,2.98µm
_07716_,2.975µm
_00430_,2.96µm
_00463_,2.96µm
_01039_,2.96µm
_01405_,2.96µm
_01424_,2.96µm
_01612_,2.96µm
_01626_,2.96µm
_01906_,2.96µm
_02112_,2.96µm
_02192_,2.96µm
_02436_,2.96µm
_02524_,2.96µm
_02773_,2.96µm
_02886_,2.96µm
_03508_,2.96µm
_03811_,2.96µm
_04030_,2.96µm
_04070_,2.96µm
_04086_,2.96µm
_04105_,2.96µm
_04197_,2.96µm
_04218_,2.96µm
_04227_,2.96µm
_04361_,2.96µm
_04742_,2.96µm
_04966_,2.96µm
_05221_,2.96µm
_05400_,2.96µm
_05619_,2.96µm
_05886_,2.96µm
_05962_,2.96µm
_06152_,2.96µm
_06646_,2.96µm
_06654_,2.96µm
_06791_,2.96µm
_07050_,2.96µm
_07051_,2.96µm
_07085_,2.96µm
_07439_,2.96µm
_07946_,2.96µm
_07982_,2.96µm
_08006_,2.96µm
_08253_,2.96µm
_08258_,2.96µm
_08276_,2.96µm
_08291_,2.96µm
_08346_,2.96µm
_08429_,2.96µm
_08444_,2.96µm
_08655_,2.96µm
_08720_,2.96µm
_08796_,2.96µm
_08820_,2.96µm
_08860_,2.96µm
_08980_,2.96µm
_09178_,2.96µm
_09305_,2.96µm
_09341_,2.96µm
_09568_,2.96µm
_09808_,2.96µm
_09908_,2.96µm
_09938_,2.96µm
_10060_,2.96µm
_10080_,2.96µm
_10263_,2.96µm
_10267_,2.96µm
_10290_,2.96µm
_10421_,2.96µm
_10440_,2.96µm
_10750_,2.96µm
_10788_,2.96µm
_10881_,2.96µm
_10970_,2.96µm
_10981_,2.96µm
_11066_,2.96µm
_11077_,2.96µm
_11126_,2.96µm
_11205_,2.96µm
_11366_,2.96µm
_11400_,2.96µm
_11426_,2.96µm
_11590_,2.96µm
_12007_,2.96µm
_12090_,2.96µm
_12211_,2.96µm
_12297_,2.96µm
_12624_,2.96µm
_12651_,2.96µm
_12888_,2.96µm
_13119_,2.96µm
_13128_,2.96µm
_13166_,2.96µm
_13325_,2.96µm
_13416_,2.96µm
_13443_,2.96µm
_14104_,2.96µm
_14127_,2.96µm
_14599_,2.96µm
_15012_,2.96µm
_15094_,2.96µm
net257,2.96µm
net1142,2.96µm
_03283_,2.92µm
_05318_,2.92µm
_08816_,2.92µm
_04382_,2.89µm
_10170_,2.89µm
_00176_,2.885µm
_00050_,2.88µm
_00127_,2.88µm
_00241_,2.88µm
_00016_,2.86µm
_00019_,2.86µm
_00075_,2.86µm
_00220_,2.86µm
_00639_,2.86µm
_02281_,2.86µm
_02287_,2.86µm
_02312_,2.86µm
_02732_,2.86µm
_02870_,2.86µm
_03016_,2.86µm
_04117_,2.86µm
_04331_,2.86µm
_05071_,2.86µm
_05534_,2.86µm
_05801_,2.86µm
_05873_,2.86µm
_07172_,2.86µm
_07775_,2.86µm
_09444_,2.86µm
_09573_,2.86µm
_09707_,2.86µm
_11263_,2.86µm
_11762_,2.86µm
_11905_,2.86µm
_12670_,2.86µm
_12897_,2.86µm
_13282_,2.86µm
_14011_,2.86µm
_14275_,2.86µm
_14661_,2.86µm
_14896_,2.86µm
_00294_,2.84µm
_00505_,2.84µm
_01756_,2.84µm
_01989_,2.84µm
_03223_,2.84µm
_03584_,2.84µm
_03831_,2.84µm
_04450_,2.84µm
_04639_,2.84µm
_05115_,2.84µm
_05681_,2.84µm
_06668_,2.84µm
_06789_,2.84µm
_07341_,2.84µm
_07889_,2.84µm
_08636_,2.84µm
_08715_,2.84µm
_09023_,2.84µm
_09686_,2.84µm
_13736_,2.84µm
_13986_,2.84µm
_14256_,2.84µm
_06301_,2.805µm
_00087_,2.785µm
_00233_,2.785µm
_03688_,2.77µm
_00624_,2.76µm
_01420_,2.76µm
_01427_,2.76µm
_01548_,2.76µm
_01677_,2.76µm
_01738_,2.76µm
_01828_,2.76µm
_02061_,2.76µm
_02377_,2.76µm
_02464_,2.76µm
_02572_,2.76µm
_02716_,2.76µm
_02726_,2.76µm
_02761_,2.76µm
_02852_,2.76µm
_03063_,2.76µm
_03402_,2.76µm
_03466_,2.76µm
_03559_,2.76µm
_03606_,2.76µm
_04502_,2.76µm
_05062_,2.76µm
_05233_,2.76µm
_05476_,2.76µm
_05511_,2.76µm
_05599_,2.76µm
_05849_,2.76µm
_06187_,2.76µm
_06263_,2.76µm
_06281_,2.76µm
_06828_,2.76µm
_06882_,2.76µm
_06943_,2.76µm
_07005_,2.76µm
_07092_,2.76µm
_07170_,2.76µm
_07182_,2.76µm
_07246_,2.76µm
_07461_,2.76µm
_07472_,2.76µm
_07562_,2.76µm
_07626_,2.76µm
_07708_,2.76µm
_07883_,2.76µm
_08248_,2.76µm
_08313_,2.76µm
_08494_,2.76µm
_08501_,2.76µm
_08780_,2.76µm
_08825_,2.76µm
_09270_,2.76µm
_09742_,2.76µm
_09871_,2.76µm
_10097_,2.76µm
_10369_,2.76µm
_10469_,2.76µm
_10636_,2.76µm
_10658_,2.76µm
_10708_,2.76µm
_10798_,2.76µm
_11187_,2.76µm
_11206_,2.76µm
_11389_,2.76µm
_12157_,2.76µm
_12226_,2.76µm
_12346_,2.76µm
_12483_,2.76µm
_12978_,2.76µm
_13067_,2.76µm
_13303_,2.76µm
_13339_,2.76µm
_13674_,2.76µm
_13899_,2.76µm
_13978_,2.76µm
_13982_,2.76µm
_13989_,2.76µm
_14192_,2.76µm
_14232_,2.76µm
_14412_,2.76µm
_14552_,2.76µm
_14558_,2.76µm
_14660_,2.76µm
_15099_,2.76µm
net1153,2.76µm
net1211,2.76µm
_00513_,2.74µm
_01355_,2.74µm
_02819_,2.74µm
_05023_,2.74µm
_07214_,2.74µm
_07463_,2.74µm
_08488_,2.74µm
_10452_,2.74µm
_11445_,2.74µm
_12664_,2.74µm
_12926_,2.74µm
_14331_,2.74µm
_14930_,2.74µm
_15132_,2.74µm
_02388_,2.72µm
_03829_,2.72µm
_03896_,2.72µm
_05258_,2.72µm
_06516_,2.72µm
_09776_,2.72µm
_10508_,2.72µm
_11571_,2.72µm
_13247_,2.72µm
_00036_,2.715µm
_00225_,2.715µm
_00227_,2.715µm
_00245_,2.715µm
net1105,2.715µm
_00005_,2.705µm
_00806_,2.64µm
_01044_,2.64µm
_01101_,2.64µm
_01388_,2.64µm
_01448_,2.64µm
_01643_,2.64µm
_01650_,2.64µm
_01747_,2.64µm
_01968_,2.64µm
_01996_,2.64µm
_02467_,2.64µm
_02842_,2.64µm
_02929_,2.64µm
_03117_,2.64µm
_03143_,2.64µm
_03156_,2.64µm
_03480_,2.64µm
_03786_,2.64µm
_04024_,2.64µm
_04125_,2.64µm
_04949_,2.64µm
_05587_,2.64µm
_05678_,2.64µm
_05760_,2.64µm
_05834_,2.64µm
_06201_,2.64µm
_06663_,2.64µm
_07167_,2.64µm
_07206_,2.64µm
_07362_,2.64µm
_07390_,2.64µm
_07399_,2.64µm
_07460_,2.64µm
_07894_,2.64µm
_07927_,2.64µm
_08026_,2.64µm
_08363_,2.64µm
_08425_,2.64µm
_08590_,2.64µm
_08741_,2.64µm
_09061_,2.64µm
_09164_,2.64µm
_09349_,2.64µm
_10028_,2.64µm
_10252_,2.64µm
_10332_,2.64µm
_10904_,2.64µm
_11109_,2.64µm
_11215_,2.64µm
_11288_,2.64µm
_11303_,2.64µm
_11331_,2.64µm
_11740_,2.64µm
_11955_,2.64µm
_12260_,2.64µm
_12305_,2.64µm
_12316_,2.64µm
_12451_,2.64µm
_12653_,2.64µm
_13015_,2.64µm
_13046_,2.64µm
_13270_,2.64µm
_13465_,2.64µm
_13892_,2.64µm
_13992_,2.64µm
_14200_,2.64µm
_14208_,2.64µm
_14287_,2.64µm
_14307_,2.64µm
_14390_,2.64µm
_14533_,2.64µm
_14868_,2.64µm
_14956_,2.64µm
_14978_,2.64µm
four_man\[25\],2.64µm
net1194,2.64µm
_00180_,2.635µm
_03176_,2.63µm
_05636_,2.625µm
_00151_,2.62µm
_00156_,2.62µm
_00198_,2.62µm
_00205_,2.62µm
_00209_,2.62µm
_00286_,2.62µm
_00306_,2.62µm
_00542_,2.62µm
_01066_,2.62µm
_01073_,2.62µm
_01150_,2.62µm
_01158_,2.62µm
_01294_,2.62µm
_01324_,2.62µm
_01482_,2.62µm
_01567_,2.62µm
_01699_,2.62µm
_01731_,2.62µm
_01778_,2.62µm
_02078_,2.62µm
_02214_,2.62µm
_02296_,2.62µm
_02454_,2.62µm
_02461_,2.62µm
_02664_,2.62µm
_02682_,2.62µm
_02699_,2.62µm
_02710_,2.62µm
_02715_,2.62µm
_02831_,2.62µm
_02861_,2.62µm
_02914_,2.62µm
_02946_,2.62µm
_02947_,2.62µm
_02980_,2.62µm
_03119_,2.62µm
_03215_,2.62µm
_03313_,2.62µm
_03382_,2.62µm
_03515_,2.62µm
_03632_,2.62µm
_03637_,2.62µm
_03655_,2.62µm
_03883_,2.62µm
_04157_,2.62µm
_04291_,2.62µm
_04294_,2.62µm
_04325_,2.62µm
_04608_,2.62µm
_04793_,2.62µm
_04798_,2.62µm
_04917_,2.62µm
_04928_,2.62µm
_04944_,2.62µm
_05296_,2.62µm
_06163_,2.62µm
_06373_,2.62µm
_06385_,2.62µm
_06428_,2.62µm
_06567_,2.62µm
_06571_,2.62µm
_06750_,2.62µm
_06886_,2.62µm
_06941_,2.62µm
_06969_,2.62µm
_07142_,2.62µm
_07223_,2.62µm
_07378_,2.62µm
_07450_,2.62µm
_07485_,2.62µm
_07584_,2.62µm
_07656_,2.62µm
_07898_,2.62µm
_07900_,2.62µm
_08070_,2.62µm
_08088_,2.62µm
_08185_,2.62µm
_08244_,2.62µm
_08245_,2.62µm
_08280_,2.62µm
_08570_,2.62µm
_08795_,2.62µm
_09024_,2.62µm
_09043_,2.62µm
_09133_,2.62µm
_09165_,2.62µm
_09373_,2.62µm
_09426_,2.62µm
_09667_,2.62µm
_09750_,2.62µm
_09866_,2.62µm
_10065_,2.62µm
_10092_,2.62µm
_10123_,2.62µm
_10131_,2.62µm
_10192_,2.62µm
_10227_,2.62µm
_10302_,2.62µm
_10321_,2.62µm
_10877_,2.62µm
_11013_,2.62µm
_11235_,2.62µm
_11249_,2.62µm
_11316_,2.62µm
_12043_,2.62µm
_12151_,2.62µm
_12166_,2.62µm
_12300_,2.62µm
_12586_,2.62µm
_12618_,2.62µm
_12753_,2.62µm
_12958_,2.62µm
_13047_,2.62µm
_13331_,2.62µm
_13389_,2.62µm
_13923_,2.62µm
_14554_,2.62µm
_14639_,2.62µm
_14881_,2.62µm
_14929_,2.62µm
four_man\[17\],2.62µm
four_man\[35\],2.62µm
mantisaB0\[4\],2.62µm
net74,2.62µm
net78,2.62µm
net1220,2.62µm
_00046_,2.605µm
net1094,2.605µm
_00020_,2.585µm
_00084_,2.585µm
_00108_,2.585µm
_00157_,2.585µm
_00248_,2.585µm
net1125,2.585µm
_00092_,2.545µm
_00097_,2.545µm
_00103_,2.545µm
_00104_,2.545µm
_00122_,2.545µm
_00130_,2.545µm
_00152_,2.545µm
_00185_,2.545µm
_00202_,2.545µm
_00255_,2.545µm
net1089,2.545µm
net1093,2.545µm
_00052_,2.54µm
_00681_,2.52µm
_03199_,2.52µm
_05480_,2.52µm
_05846_,2.52µm
_07790_,2.52µm
_08094_,2.52µm
_08223_,2.52µm
_08287_,2.52µm
_10067_,2.52µm
_11028_,2.52µm
_11601_,2.52µm
_12160_,2.52µm
_12533_,2.52µm
_14941_,2.52µm
_15030_,2.52µm
net88,2.52µm
net91,2.52µm
_00266_,2.5µm
_00317_,2.5µm
_00337_,2.5µm
_00495_,2.5µm
_00615_,2.5µm
_00622_,2.5µm
_00886_,2.5µm
_01038_,2.5µm
_01091_,2.5µm
_01249_,2.5µm
_01372_,2.5µm
_01497_,2.5µm
_01659_,2.5µm
_01719_,2.5µm
_01777_,2.5µm
_01927_,2.5µm
_02034_,2.5µm
_02127_,2.5µm
_02156_,2.5µm
_02248_,2.5µm
_02325_,2.5µm
_02482_,2.5µm
_02527_,2.5µm
_02749_,2.5µm
_02899_,2.5µm
_02925_,2.5µm
_02952_,2.5µm
_03175_,2.5µm
_03190_,2.5µm
_03234_,2.5µm
_03243_,2.5µm
_03252_,2.5µm
_03310_,2.5µm
_03536_,2.5µm
_03539_,2.5µm
_03556_,2.5µm
_03572_,2.5µm
_03830_,2.5µm
_04078_,2.5µm
_04120_,2.5µm
_04167_,2.5µm
_04387_,2.5µm
_04691_,2.5µm
_04695_,2.5µm
_04913_,2.5µm
_04983_,2.5µm
_05077_,2.5µm
_05230_,2.5µm
_05294_,2.5µm
_05354_,2.5µm
_05358_,2.5µm
_05364_,2.5µm
_05402_,2.5µm
_05407_,2.5µm
_05429_,2.5µm
_05484_,2.5µm
_05500_,2.5µm
_05530_,2.5µm
_05547_,2.5µm
_05605_,2.5µm
_05742_,2.5µm
_05791_,2.5µm
_05829_,2.5µm
_05830_,2.5µm
_05863_,2.5µm
_05910_,2.5µm
_05919_,2.5µm
_06106_,2.5µm
_06120_,2.5µm
_06202_,2.5µm
_06262_,2.5µm
_06401_,2.5µm
_06472_,2.5µm
_06488_,2.5µm
_06559_,2.5µm
_06613_,2.5µm
_06815_,2.5µm
_06817_,2.5µm
_06851_,2.5µm
_06854_,2.5µm
_06905_,2.5µm
_07163_,2.5µm
_07232_,2.5µm
_07469_,2.5µm
_07529_,2.5µm
_07567_,2.5µm
_07572_,2.5µm
_07671_,2.5µm
_07682_,2.5µm
_07759_,2.5µm
_07825_,2.5µm
_07958_,2.5µm
_08022_,2.5µm
_08456_,2.5µm
_08491_,2.5µm
_08566_,2.5µm
_08601_,2.5µm
_08808_,2.5µm
_08913_,2.5µm
_09126_,2.5µm
_09151_,2.5µm
_09231_,2.5µm
_09240_,2.5µm
_09264_,2.5µm
_09320_,2.5µm
_09471_,2.5µm
_09604_,2.5µm
_10043_,2.5µm
_10126_,2.5µm
_10135_,2.5µm
_10231_,2.5µm
_10299_,2.5µm
_10308_,2.5µm
_10498_,2.5µm
_10701_,2.5µm
_10702_,2.5µm
